Frequency(THz) Wavelength(um) Source Detector[0] Detector[1] Detector[2] Detector[3] Detector[4]
1.7544e-05 1.7088e+07 9.6976e-01 8.7698e-02 1.6106e-05 6.7772e-04 7.8247e-05 4.7402e-04
1.7585e-05 1.7048e+07 1.2906e-02 2.1178e-02 1.6985e-05 3.1538e-04 1.9694e-05 8.3860e-04
1.7625e-05 1.7009e+07 1.0225e+00 3.6719e-02 9.4078e-06 4.5017e-05 4.1619e-05 1.0376e-03
1.7666e-05 1.6970e+07 2.0024e+00 1.0524e-01 1.3121e-06 2.8119e-04 9.3678e-05 7.5418e-04
1.7706e-05 1.6932e+07 1.0000e+00 9.0908e-02 7.9936e-07 1.0186e-03 7.6429e-05 2.4751e-04
1.7746e-05 1.6893e+07 1.2799e-02 2.2100e-02 4.8081e-06 1.6083e-03 2.0201e-05 4.3984e-05
1.7787e-05 1.6855e+07 1.0239e+00 3.6706e-02 4.9639e-06 1.3029e-03 1.1114e-05 1.6764e-04
1.7827e-05 1.6817e+07 2.0348e+00 1.0704e-01 1.2388e-06 3.3225e-04 3.2948e-05 2.0755e-04
1.7868e-05 1.6778e+07 1.0313e+00 9.3320e-02 4.1546e-07 1.3024e-04 2.7108e-05 1.5187e-04
1.7908e-05 1.6741e+07 1.2913e-02 2.2674e-02 2.8963e-06 1.8064e-03 2.0123e-05 4.9235e-04
1.7949e-05 1.6703e+07 1.0253e+00 3.6859e-02 2.4859e-06 4.4118e-03 5.4302e-05 1.2807e-03
1.7989e-05 1.6665e+07 2.0681e+00 1.0922e-01 1.0659e-08 5.5613e-03 8.2825e-05 1.7513e-03
1.8029e-05 1.6628e+07 1.0637e+00 9.5953e-02 4.5765e-06 4.1239e-03 6.5826e-05 1.3324e-03
1.8070e-05 1.6591e+07 1.3262e-02 2.3283e-02 1.7213e-05 1.5842e-03 7.0471e-05 4.9868e-04
1.8110e-05 1.6554e+07 1.0267e+00 3.7257e-02 2.5421e-05 2.0058e-04 1.4016e-04 7.2203e-05
1.8151e-05 1.6517e+07 2.1023e+00 1.1212e-01 2.0840e-05 4.0453e-04 1.7727e-04 1.1004e-04
1.8191e-05 1.6480e+07 1.0972e+00 9.9400e-02 1.1453e-05 7.9531e-04 1.0952e-04 1.1687e-04
1.8231e-05 1.6444e+07 1.3857e-02 2.4149e-02 7.6661e-06 4.1209e-04 5.5919e-05 1.6371e-05
1.8272e-05 1.6407e+07 1.0282e+00 3.7166e-02 6.7017e-06 5.2763e-05 1.4634e-04 1.6690e-04
1.8312e-05 1.6371e+07 2.1374e+00 1.1423e-01 2.2365e-06 9.8533e-04 2.7843e-04 5.5996e-04
1.8353e-05 1.6335e+07 1.1319e+00 1.0236e-01 6.5036e-07 2.9192e-03 2.5731e-04 7.3913e-04
1.8393e-05 1.6299e+07 1.4712e-02 2.5051e-02 1.2821e-05 4.0251e-03 1.0262e-04 5.4161e-04
1.8434e-05 1.6263e+07 1.0297e+00 3.7404e-02 3.3939e-05 3.1452e-03 6.9452e-06 2.9840e-04
1.8474e-05 1.6228e+07 2.1736e+00 1.1641e-01 4.6302e-05 1.3555e-03 3.4932e-05 2.2764e-04
1.8514e-05 1.6192e+07 1.1678e+00 1.0466e-01 4.1789e-05 6.1918e-04 6.9837e-05 1.8905e-04
1.8555e-05 1.6157e+07 1.5843e-02 2.4802e-02 2.8940e-05 1.2044e-03 3.9713e-05 1.2709e-04
1.8595e-05 1.6122e+07 1.0313e+00 3.7008e-02 1.7550e-05 1.5707e-03 4.2246e-06 2.1367e-04
1.8636e-05 1.6087e+07 2.2108e+00 1.1934e-01 9.1303e-06 9.4358e-04 1.2744e-05 4.1931e-04
1.8676e-05 1.6052e+07 1.2050e+00 1.0885e-01 4.7654e-06 5.4071e-04 3.9719e-05 4.5241e-04
1.8717e-05 1.6017e+07 1.7265e-02 2.6489e-02 9.2265e-06 1.4199e-03 6.8899e-05 2.8781e-04
1.8757e-05 1.5983e+07 1.0329e+00 3.7704e-02 2.1258e-05 2.5124e-03 1.0649e-04 2.7686e-04
1.8797e-05 1.5949e+07 2.2491e+00 1.2235e-01 2.9674e-05 2.2295e-03 1.1695e-04 5.4366e-04
1.8838e-05 1.5914e+07 1.2436e+00 1.1229e-01 2.6220e-05 9.7420e-04 6.7414e-05 7.2732e-04
1.8878e-05 1.5880e+07 1.8994e-02 2.6809e-02 1.5739e-05 3.2473e-04 1.2901e-05 5.4869e-04
1.8919e-05 1.5846e+07 1.0346e+00 3.6865e-02 7.9244e-06 4.7846e-04 2.0379e-05 2.1986e-04
1.8959e-05 1.5813e+07 2.2885e+00 1.2436e-01 5.0880e-06 4.2395e-04 4.9421e-05 4.9519e-05
1.9000e-05 1.5779e+07 1.2836e+00 1.1576e-01 3.7254e-06 1.2076e-04 2.9879e-05 2.1506e-05
1.9040e-05 1.5745e+07 2.1049e-02 2.8042e-02 2.5903e-06 3.8808e-04 5.5732e-07 1.8663e-05
1.9080e-05 1.5712e+07 1.0363e+00 3.7257e-02 2.6450e-06 9.0784e-04 3.4721e-05 1.0572e-04
1.9121e-05 1.5679e+07 2.3291e+00 1.2734e-01 2.7168e-06 6.3140e-04 9.2617e-05 3.0368e-04
1.9161e-05 1.5646e+07 1.3250e+00 1.1960e-01 1.2551e-06 1.5591e-04 9.8865e-05 3.9350e-04
1.9202e-05 1.5613e+07 2.3450e-02 2.9146e-02 6.0890e-08 1.2141e-03 9.7432e-05 2.4013e-04
1.9242e-05 1.5580e+07 1.0381e+00 3.7386e-02 1.3777e-06 3.4338e-03 1.6073e-04 5.0479e-05
1.9283e-05 1.5547e+07 2.3710e+00 1.3022e-01 3.3822e-06 4.1693e-03 2.1368e-04 3.2644e-05
1.9323e-05 1.5515e+07 1.3681e+00 1.2348e-01 2.9328e-06 2.3933e-03 1.4222e-04 6.4644e-05
1.9363e-05 1.5482e+07 2.6216e-02 3.0270e-02 8.2533e-07 3.5993e-04 2.2773e-05 2.0387e-05
1.9404e-05 1.5450e+07 1.0400e+00 3.7473e-02 1.1033e-07 2.6494e-04 3.1501e-05 1.7630e-04
1.9444e-05 1.5418e+07 2.4141e+00 1.3297e-01 8.9432e-07 1.4323e-03 1.5383e-04 8.6309e-04
1.9485e-05 1.5386e+07 1.4128e+00 1.2706e-01 9.4717e-07 2.1038e-03 2.0112e-04 1.7951e-03
1.9525e-05 1.5354e+07 2.9371e-02 3.1040e-02 1.5269e-07 1.9813e-03 1.1141e-04 2.1774e-03
1.9565e-05 1.5323e+07 1.0419e+00 3.7642e-02 2.7116e-07 1.5613e-03 2.0602e-05 1.6076e-03
1.9606e-05 1.5291e+07 2.4587e+00 1.3651e-01 1.1173e-06 8.2439e-04 1.9001e-05 6.1494e-04
1.9646e-05 1.5259e+07 1.4592e+00 1.3168e-01 9.2388e-07 9.4060e-05 4.0284e-05 1.1164e-04
1.9687e-05 1.5228e+07 3.2937e-02 3.2355e-02 1.2289e-07 4.7954e-04 2.5911e-05 4.0583e-04
1.9727e-05 1.5197e+07 1.0438e+00 3.7707e-02 9.1238e-07 1.9931e-03 1.5446e-05 9.3335e-04
1.9768e-05 1.5166e+07 2.5047e+00 1.3982e-01 2.9292e-06 2.9236e-03 3.2345e-05 9.8228e-04
1.9808e-05 1.5135e+07 1.5075e+00 1.3634e-01 3.1709e-06 2.5025e-03 4.0706e-05 5.0682e-04
1.9848e-05 1.5104e+07 3.6942e-02 3.3849e-02 1.0962e-06 2.3000e-03 4.6243e-05 6.3095e-05
1.9889e-05 1.5073e+07 1.0459e+00 3.7677e-02 1.6870e-07 3.3392e-03 9.1627e-05 4.6126e-05
1.9929e-05 1.5043e+07 2.5522e+00 1.4246e-01 2.5480e-06 3.8974e-03 1.3897e-04 2.8709e-04
1.9970e-05 1.5012e+07 1.5576e+00 1.3991e-01 5.4427e-06 2.3511e-03 1.1072e-04 4.6243e-04
2.0010e-05 1.4982e+07 4.1412e-02 3.4639e-02 5.4609e-06 3.5836e-04 4.8724e-05 5.7827e-04
2.0051e-05 1.4952e+07 1.0479e+00 3.8411e-02 4.0500e-06 5.7530e-04 6.5111e-05 8.1880e-04
2.0091e-05 1.4922e+07 2.6013e+00 1.4750e-01 4.8581e-06 2.4895e-03 1.3593e-04 1.1258e-03
2.0131e-05 1.4892e+07 1.6099e+00 1.4612e-01 7.1406e-06 3.2584e-03 1.2869e-04 1.2094e-03
2.0172e-05 1.4862e+07 4.6378e-02 3.6438e-02 6.5025e-06 1.9610e-03 4.5257e-05 9.1012e-04
2.0212e-05 1.4832e+07 1.0501e+00 3.7998e-02 2.4434e-06 4.3961e-04 3.7953e-05 3.8911e-04
2.0253e-05 1.4803e+07 2.6520e+00 1.5040e-01 1.2312e-07 2.0659e-04 1.4968e-04 3.1807e-05
2.0293e-05 1.4773e+07 1.6642e+00 1.5074e-01 2.5100e-06 7.7684e-04 2.3343e-04 2.0747e-04
2.0334e-05 1.4744e+07 5.1871e-02 3.7927e-02 5.4450e-06 1.1017e-03 1.8569e-04 9.1738e-04
2.0374e-05 1.4714e+07 1.0524e+00 3.8269e-02 4.1860e-06 8.9121e-04 8.2340e-05 1.6267e-03
2.0414e-05 1.4685e+07 2.7046e+00 1.5415e-01 8.7684e-07 4.3914e-04 2.3121e-05 1.7362e-03
2.0455e-05 1.4656e+07 1.7208e+00 1.5557e-01 5.2092e-07 3.7366e-04 6.0548e-06 1.2934e-03
2.0495e-05 1.4627e+07 5.7927e-02 3.8825e-02 2.5914e-06 1.3535e-03 1.4734e-05 8.7745e-04
2.0536e-05 1.4599e+07 1.0547e+00 3.7879e-02 2.6952e-06 3.0349e-03 7.1624e-05 7.3214e-04
2.0576e-05 1.4570e+07 2.7590e+00 1.5805e-01 6.6795e-07 3.9434e-03 1.4332e-04 5.4818e-04
2.0617e-05 1.4541e+07 1.7798e+00 1.6142e-01 3.2739e-07 3.3090e-03 1.3975e-04 2.3862e-04
2.0657e-05 1.4513e+07 6.4583e-02 4.0925e-02 1.9672e-06 2.1351e-03 6.3111e-05 2.2479e-04
2.0697e-05 1.4485e+07 1.0571e+00 3.8161e-02 2.0470e-06 1.5141e-03 1.9288e-05 6.1301e-04
2.0738e-05 1.4456e+07 2.8153e+00 1.6178e-01 3.9570e-07 1.1447e-03 4.0344e-05 8.2038e-04
2.0778e-05 1.4428e+07 1.8414e+00 1.6646e-01 5.9843e-07 6.2800e-04 4.3751e-05 5.1275e-04
2.0819e-05 1.4400e+07 7.1881e-02 4.2311e-02 2.6123e-06 6.6517e-04 8.2563e-06 1.8945e-04
2.0859e-05 1.4372e+07 1.0596e+00 3.8843e-02 2.4604e-06 1.4923e-03 2.9877e-05 2.5584e-04
2.0899e-05 1.4344e+07 2.8737e+00 1.6721e-01 3.9815e-07 1.7668e-03 1.4388e-04 3.0867e-04
2.0940e-05 1.4317e+07 1.9056e+00 1.7332e-01 1.5212e-06 7.7538e-04 2.3996e-04 7.0418e-05
2.0980e-05 1.4289e+07 7.9862e-02 4.4339e-02 6.8256e-06 1.0673e-04 2.2392e-04 1.6243e-04
2.1021e-05 1.4262e+07 1.0621e+00 3.8907e-02 1.2398e-05 1.1292e-03 1.4101e-04 9.7457e-04
2.1061e-05 1.4234e+07 2.9343e+00 1.7160e-01 1.9200e-05 2.4680e-03 8.4575e-05 1.6164e-03
2.1102e-05 1.4207e+07 1.9727e+00 1.7921e-01 3.2746e-05 2.2775e-03 9.1677e-05 1.2139e-03
2.1142e-05 1.4180e+07 8.8577e-02 4.5450e-02 4.8975e-05 1.3942e-03 1.5876e-04 4.8627e-04
2.1182e-05 1.4153e+07 1.0648e+00 3.8491e-02 5.2470e-05 1.6079e-03 2.4684e-04 5.9678e-04
2.1223e-05 1.4126e+07 2.9972e+00 1.7661e-01 3.6548e-05 2.2792e-03 2.6094e-04 1.1125e-03
2.1263e-05 1.4099e+07 2.0428e+00 1.8668e-01 1.4871e-05 1.6480e-03 1.4955e-04 8.3602e-04
2.1304e-05 1.4072e+07 9.8076e-02 4.8171e-02 3.9207e-06 3.5546e-04 2.0456e-05 1.8891e-04
2.1344e-05 1.4046e+07 1.0676e+00 3.8895e-02 3.3199e-06 5.0315e-04 1.7349e-05 7.1565e-04
2.1385e-05 1.4019e+07 3.0626e+00 1.8150e-01 3.8691e-06 1.9339e-03 9.9814e-05 2.2564e-03
2.1425e-05 1.3993e+07 2.1160e+00 1.9336e-01 5.6112e-06 2.5322e-03 1.1110e-04 2.7795e-03
2.1465e-05 1.3966e+07 1.0842e-01 4.9998e-02 1.3953e-05 1.7543e-03 4.0921e-05 1.4983e-03
2.1506e-05 1.3940e+07 1.0705e+00 3.9405e-02 2.4054e-05 9.4136e-04 2.2141e-05 1.4159e-04
2.1546e-05 1.3914e+07 3.1305e+00 1.8817e-01 2.4486e-05 5.8065e-04 7.5915e-05 2.7633e-04
2.1587e-05 1.3888e+07 2.1927e+00 2.0256e-01 1.4713e-05 1.9034e-04 8.3351e-05 1.1323e-03
2.1627e-05 1.3862e+07 1.1966e-01 5.3193e-02 5.7533e-06 4.5945e-04 2.5505e-05 1.1955e-03
2.1668e-05 1.3836e+07 1.0735e+00 3.9156e-02 3.7425e-06 2.3652e-03 1.9448e-05 5.0709e-04
2.1708e-05 1.3810e+07 3.2012e+00 1.9276e-01 4.4320e-06 4.4232e-03 8.0844e-05 1.0023e-04
2.1748e-05 1.3785e+07 2.2731e+00 2.0987e-01 4.0626e-06 4.0733e-03 8.6195e-05 2.1774e-04
2.1789e-05 1.3759e+07 1.3187e-01 5.5620e-02 4.4807e-06 1.8156e-03 2.0842e-05 3.4578e-04
2.1829e-05 1.3734e+07 1.0766e+00 3.9373e-02 6.1265e-06 7.1250e-04 2.3842e-05 3.1927e-04
2.1870e-05 1.3708e+07 3.2748e+00 1.9846e-01 5.7718e-06 1.5897e-03 1.1999e-04 3.4268e-04
2.1910e-05 1.3683e+07 2.3572e+00 2.1802e-01 3.1781e-06 2.1157e-03 1.5181e-04 3.8988e-04
2.1951e-05 1.3658e+07 1.4512e-01 5.8236e-02 2.0970e-06 1.2005e-03 6.3943e-05 3.4002e-04
2.1991e-05 1.3633e+07 1.0798e+00 3.9644e-02 3.5533e-06 8.4041e-04 1.1736e-05 2.8773e-04
2.2031e-05 1.3608e+07 3.3515e+00 2.0460e-01 5.1120e-06 2.3940e-03 8.1161e-05 2.7232e-04
2.2072e-05 1.3583e+07 2.4455e+00 2.2668e-01 6.6422e-06 4.0892e-03 1.3836e-04 2.4654e-04
2.2112e-05 1.3558e+07 1.5950e-01 6.0956e-02 9.5604e-06 3.8522e-03 8.1546e-05 5.3620e-04
2.2153e-05 1.3533e+07 1.0832e+00 4.0006e-02 1.1150e-05 2.2155e-03 1.5737e-05 1.5154e-03
2.2193e-05 1.3508e+07 3.4315e+00 2.1149e-01 7.5366e-06 8.5379e-04 3.9120e-05 2.6227e-03
2.2234e-05 1.3484e+07 2.5383e+00 2.3639e-01 1.6700e-06 2.0654e-04 6.9388e-05 2.7300e-03
2.2274e-05 1.3459e+07 1.7508e-01 6.4018e-02 2.2958e-07 3.9455e-06 3.0641e-05 1.7706e-03
2.2314e-05 1.3435e+07 1.0866e+00 3.9801e-02 3.0853e-06 4.7750e-04 1.2970e-05 8.7438e-04
2.2355e-05 1.3411e+07 3.5150e+00 2.1756e-01 4.0601e-06 1.6390e-03 8.9688e-05 6.1240e-04
2.2395e-05 1.3386e+07 2.6357e+00 2.4554e-01 1.8230e-06 2.5646e-03 1.5718e-04 4.2929e-04
2.2436e-05 1.3362e+07 1.9197e-01 6.6958e-02 1.4543e-06 2.4770e-03 1.1276e-04 1.6249e-04
2.2476e-05 1.3338e+07 1.0903e+00 4.0209e-02 4.7332e-06 1.6610e-03 2.8956e-05 5.4418e-04
2.2516e-05 1.3314e+07 3.6023e+00 2.2492e-01 7.0561e-06 7.6264e-04 7.5912e-06 1.5619e-03
2.2557e-05 1.3290e+07 2.7381e+00 2.5571e-01 5.2903e-06 1.2788e-04 1.7853e-05 1.9506e-03
2.2597e-05 1.3267e+07 2.1027e-01 7.0055e-02 1.9217e-06 6.1546e-05 1.1247e-05 1.1992e-03
2.2638e-05 1.3243e+07 1.0941e+00 4.0961e-02 4.0579e-07 6.5957e-04 3.5093e-05 5.0768e-04
2.2678e-05 1.3219e+07 3.6936e+00 2.3415e-01 1.8191e-06 1.2798e-03 1.0290e-04 7.5918e-04
2.2719e-05 1.3196e+07 2.8460e+00 2.6854e-01 5.9175e-06 1.2175e-03 1.1683e-04 1.1002e-03
2.2759e-05 1.3172e+07 2.3009e-01 7.4407e-02 1.0720e-05 7.7630e-04 4.4935e-05 6.6854e-04
2.2799e-05 1.3149e+07 1.0980e+00 4.0625e-02 1.2404e-05 6.7508e-04 6.9647e-06 1.6652e-04
2.2840e-05 1.3126e+07 3.7891e+00 2.4118e-01 9.7414e-06 9.1035e-04 6.3505e-05 4.0499e-04
2.2880e-05 1.3103e+07 2.9596e+00 2.7973e-01 5.8207e-06 1.3334e-03 1.0112e-04 7.7577e-04
2.2921e-05 1.3080e+07 2.5156e-01 7.8310e-02 2.8171e-06 2.4204e-03 4.9428e-05 5.8683e-04
2.2961e-05 1.3057e+07 1.1022e+00 4.0818e-02 2.0161e-06 3.9832e-03 1.4758e-05 4.6750e-04
2.3002e-05 1.3034e+07 3.8892e+00 2.4886e-01 1.2018e-05 4.3345e-03 6.4208e-05 9.5386e-04
2.3042e-05 1.3011e+07 3.0795e+00 2.9062e-01 4.3147e-05 2.7003e-03 8.8108e-05 1.1579e-03
2.3082e-05 1.2988e+07 2.7482e-01 8.1324e-02 8.3687e-05 1.1523e-03 2.8314e-05 4.8293e-04
2.3123e-05 1.2965e+07 1.1065e+00 4.1910e-02 9.7706e-05 1.7044e-03 1.9491e-05 1.3535e-04
2.3163e-05 1.2943e+07 3.9942e+00 2.6084e-01 6.6133e-05 2.8382e-03 1.2684e-04 1.0511e-03
2.3204e-05 1.2920e+07 3.2061e+00 3.0703e-01 1.9056e-05 1.9705e-03 1.7731e-04 1.8453e-03
2.3244e-05 1.2898e+07 3.0003e-01 8.6898e-02 3.0463e-06 2.3729e-04 6.8901e-05 1.0527e-03
2.3285e-05 1.2875e+07 1.1110e+00 4.1225e-02 2.2137e-05 1.1054e-03 1.9497e-05 1.9911e-05
2.3325e-05 1.2853e+07 4.1045e+00 2.6928e-01 3.7935e-05 4.6706e-03 2.3917e-04 9.3643e-04
2.3365e-05 1.2831e+07 3.3400e+00 3.2117e-01 2.7143e-05 7.2462e-03 5.4286e-04 2.9874e-03
2.3406e-05 1.2808e+07 3.2735e-01 9.2184e-02 8.7131e-06 6.8408e-03 5.8751e-04 3.3588e-03
2.3446e-05 1.2786e+07 1.1157e+00 4.1361e-02 6.3631e-06 5.2716e-03 3.6238e-04 1.6363e-03
2.3487e-05 1.2764e+07 4.2205e+00 2.7874e-01 1.3608e-05 4.2200e-03 1.4912e-04 3.3892e-04
2.3527e-05 1.2742e+07 3.4816e+00 3.3587e-01 1.2951e-05 2.9280e-03 9.2231e-05 9.8457e-04
2.3568e-05 1.2721e+07 3.5698e-01 9.7420e-02 6.9942e-06 1.0016e-03 1.0157e-04 2.2340e-03
2.3608e-05 1.2699e+07 1.1206e+00 4.1620e-02 8.5310e-06 7.7355e-05 1.1878e-04 2.4076e-03
2.3648e-05 1.2677e+07 4.3426e+00 2.8912e-01 1.4509e-05 1.0119e-03 1.8698e-04 1.6280e-03
2.3689e-05 1.2655e+07 3.6317e+00 3.5160e-01 1.2738e-05 2.1293e-03 2.6449e-04 8.2952e-04
2.3729e-05 1.2634e+07 3.8913e-01 1.0295e-01 6.4597e-06 1.9173e-03 2.3129e-04 4.3572e-04
2.3770e-05 1.2612e+07 1.1258e+00 4.2002e-02 9.9112e-06 1.2387e-03 1.1004e-04 5.9524e-04
2.3810e-05 1.2591e+07 4.4712e+00 3.0044e-01 2.1651e-05 1.4081e-03 6.8282e-05 1.2551e-03
2.3850e-05 1.2570e+07 3.7910e+00 3.6854e-01 2.3785e-05 2.0420e-03 1.6213e-04 1.6421e-03
2.3891e-05 1.2548e+07 4.2402e-01 1.0886e-01 1.2661e-05 2.1677e-03 2.5167e-04 1.0231e-03
2.3931e-05 1.2527e+07 1.1313e+00 4.2267e-02 1.2075e-05 1.8150e-03 2.1321e-04 1.0850e-04
2.3972e-05 1.2506e+07 4.6070e+00 3.1196e-01 4.2896e-05 1.3876e-03 9.6137e-05 2.7416e-04
2.4012e-05 1.2485e+07 3.9602e+00 3.8547e-01 8.8872e-05 8.7365e-04 2.5265e-05 1.3511e-03
2.4053e-05 1.2464e+07 4.6192e-01 1.1411e-01 1.0865e-04 4.9447e-04 4.6402e-05 1.7559e-03
2.4093e-05 1.2443e+07 1.1370e+00 4.3232e-02 8.2823e-05 8.3632e-04 1.0336e-04 9.5051e-04
2.4133e-05 1.2422e+07 4.7505e+00 3.2759e-01 3.6259e-05 1.7655e-03 1.1291e-04 1.7239e-04
2.4174e-05 1.2401e+07 4.1402e+00 4.0800e-01 7.1651e-06 2.3636e-03 5.5854e-05 4.2416e-04
2.4214e-05 1.2381e+07 5.0313e-01 1.2223e-01 4.5906e-06 2.1970e-03 1.2325e-05 1.2212e-03
2.4255e-05 1.2360e+07 1.1430e+00 4.3116e-02 8.6181e-06 1.6416e-03 6.5639e-05 1.7196e-03
2.4295e-05 1.2340e+07 4.9023e+00 3.4087e-01 4.9696e-06 1.1364e-03 1.6482e-04 1.7859e-03
2.4336e-05 1.2319e+07 4.3320e+00 4.2920e-01 3.3808e-07 1.1010e-03 1.7476e-04 1.5614e-03
2.4376e-05 1.2299e+07 5.4797e-01 1.2999e-01 2.6112e-06 1.9055e-03 8.2677e-05 1.0780e-03
2.4416e-05 1.2278e+07 1.1493e+00 4.3347e-02 6.1129e-06 2.8756e-03 2.6247e-05 6.4600e-04
2.4457e-05 1.2258e+07 5.0633e+00 3.5542e-01 5.1710e-06 2.6461e-03 7.3810e-05 7.3033e-04
2.4497e-05 1.2238e+07 4.5367e+00 4.5178e-01 5.9482e-06 1.8294e-03 1.2777e-04 1.2601e-03
2.4538e-05 1.2218e+07 5.9681e-01 1.3815e-01 1.3330e-05 3.2507e-03 1.1491e-04 1.7415e-03
2.4578e-05 1.2198e+07 1.1559e+00 4.3912e-02 1.9520e-05 7.3770e-03 1.0636e-04 1.9203e-03
2.4619e-05 1.2177e+07 5.2341e+00 3.7180e-01 1.7566e-05 9.9453e-03 1.4928e-04 1.7164e-03
2.4659e-05 1.2158e+07 4.7554e+00 4.7685e-01 1.3867e-05 7.3550e-03 1.4959e-04 1.0001e-03
2.4699e-05 1.2138e+07 6.5006e-01 1.4739e-01 1.5363e-05 2.3157e-03 5.6184e-05 1.6042e-04
2.4740e-05 1.2118e+07 1.1630e+00 4.4409e-02 1.6861e-05 2.9573e-04 6.0580e-06 1.2761e-04
2.4780e-05 1.2098e+07 5.4157e+00 3.8876e-01 1.3432e-05 2.0721e-03 1.2500e-04 9.5304e-04
2.4821e-05 1.2078e+07 4.9895e+00 5.0280e-01 1.2061e-05 4.0264e-03 3.0716e-04 1.3481e-03
2.4861e-05 1.2059e+07 7.0820e-01 1.5635e-01 1.7656e-05 4.4180e-03 3.5930e-04 6.5103e-04
2.4902e-05 1.2039e+07 1.1704e+00 4.4743e-02 2.1396e-05 4.6618e-03 2.7123e-04 1.2791e-05
2.4942e-05 1.2020e+07 5.6092e+00 4.0820e-01 1.7006e-05 5.1357e-03 1.8616e-04 3.9574e-04
2.4982e-05 1.2000e+07 5.2406e+00 5.3289e-01 1.3583e-05 4.4401e-03 1.7477e-04 8.9075e-04
2.5023e-05 1.1981e+07 7.7175e-01 1.6762e-01 1.7562e-05 2.7269e-03 1.8457e-04 5.8382e-04
2.5063e-05 1.1961e+07 1.1782e+00 4.5040e-02 1.8953e-05 1.6979e-03 1.6677e-04 4.1151e-04
2.5104e-05 1.1942e+07 5.8156e+00 4.2777e-01 1.1655e-05 1.5639e-03 1.3211e-04 1.2151e-03
2.5144e-05 1.1923e+07 5.5104e+00 5.6397e-01 8.0734e-06 1.6318e-03 1.0560e-04 1.7293e-03
2.5185e-05 1.1904e+07 8.4132e-01 1.7929e-01 1.5326e-05 2.8389e-03 1.0187e-04 8.3742e-04
2.5225e-05 1.1885e+07 1.1865e+00 4.5467e-02 1.8831e-05 5.6558e-03 1.1904e-04 3.4656e-06
2.5265e-05 1.1866e+07 6.0362e+00 4.4896e-01 1.0401e-05 7.0819e-03 1.2534e-04 7.7201e-04
2.5306e-05 1.1847e+07 5.8007e+00 5.9734e-01 7.3517e-06 4.6143e-03 9.9165e-05 1.7774e-03
2.5346e-05 1.1828e+07 9.1760e-01 1.9169e-01 1.9041e-05 1.5552e-03 7.9994e-05 1.3737e-03
2.5387e-05 1.1809e+07 1.1953e+00 4.6078e-02 2.3927e-05 2.6521e-03 1.0554e-04 1.1547e-03
2.5427e-05 1.1790e+07 6.2725e+00 4.7238e-01 1.0660e-05 5.9486e-03 1.2997e-04 2.9991e-03
2.5467e-05 1.1772e+07 6.1140e+00 6.3395e-01 7.7117e-06 5.6980e-03 1.1042e-04 4.6685e-03
2.5508e-05 1.1753e+07 1.0014e+00 2.0534e-01 3.1500e-05 2.5668e-03 1.1499e-04 3.1841e-03
2.5548e-05 1.1734e+07 1.2047e+00 4.6787e-02 4.3776e-05 3.2518e-03 1.9481e-04 1.0386e-03
2.5589e-05 1.1716e+07 6.5262e+00 4.9779e-01 1.9117e-05 9.2369e-03 2.3094e-04 3.2866e-03
2.5629e-05 1.1697e+07 6.4526e+00 6.7346e-01 2.0148e-05 1.3561e-02 1.1731e-04 8.9326e-03
2.5670e-05 1.1679e+07 1.0935e+00 2.1998e-01 1.2444e-04 1.0968e-02 9.1989e-06 1.1329e-02
2.5710e-05 1.1661e+07 1.2147e+00 4.8915e-02 2.8770e-04 4.7582e-03 1.1501e-04 7.7952e-03
2.5750e-05 1.1642e+07 6.7991e+00 5.2970e-01 3.6646e-04 8.9194e-04 3.0875e-04 2.9323e-03
2.5791e-05 1.1624e+07 6.8194e+00 7.2217e-01 2.9114e-04 7.8620e-04 2.8602e-04 1.0082e-03
2.5831e-05 1.1606e+07 1.1951e+00 2.3835e-01 1.4306e-04 2.5189e-03 7.6689e-05 8.3179e-04
2.5872e-05 1.1588e+07 1.2253e+00 4.6353e-02 3.8450e-05 4.4469e-03 1.7742e-05 2.6139e-04
2.5912e-05 1.1570e+07 7.0934e+00 5.5368e-01 4.9177e-06 5.2393e-03 1.9011e-04 2.6764e-04
2.5953e-05 1.1552e+07 7.2179e+00 7.6521e-01 2.2377e-06 4.0775e-03 2.9485e-04 1.6424e-03
2.5993e-05 1.1534e+07 1.3074e+00 2.5531e-01 1.4722e-06 2.2898e-03 1.7766e-04 2.4504e-03
2.6033e-05 1.1516e+07 1.2367e+00 4.7750e-02 3.1411e-07 1.6777e-03 6.1689e-05 1.7982e-03
2.6074e-05 1.1498e+07 7.4115e+00 5.8564e-01 3.9570e-06 1.4805e-03 1.1415e-04 1.9364e-03
2.6114e-05 1.1480e+07 7.6518e+00 8.1384e-01 2.7270e-05 6.9876e-04 1.7643e-04 3.7794e-03
2.6155e-05 1.1462e+07 1.4317e+00 2.7168e-01 8.1706e-05 1.6777e-03 1.0835e-04 4.4862e-03
2.6195e-05 1.1445e+07 1.2488e+00 4.9754e-02 1.3666e-04 6.0569e-03 4.1162e-05 2.3871e-03
2.6236e-05 1.1427e+07 7.7563e+00 6.2900e-01 1.3512e-04 9.3983e-03 9.3903e-05 2.0365e-04
2.6276e-05 1.1409e+07 8.1255e+00 8.8048e-01 7.1808e-05 6.9361e-03 1.6128e-04 3.6202e-04
