Frequency(THz) Wavelength(um) Source Detector[0] Detector[1] Detector[2] Detector[3] Detector[4]
1.0333e+03 2.9014e-01 1.0226e-01 3.2649e-09 7.0853e-08 3.2399e-08 7.6947e-09 2.1049e-08
1.0349e+03 2.8969e-01 9.9446e-02 3.1667e-09 6.8753e-08 3.1475e-08 7.4735e-09 2.0441e-08
1.0365e+03 2.8924e-01 9.6699e-02 3.0711e-09 6.6708e-08 3.0540e-08 7.2577e-09 1.9825e-08
1.0381e+03 2.8879e-01 9.4019e-02 2.9783e-09 6.4738e-08 2.9692e-08 7.0510e-09 1.9263e-08
1.0397e+03 2.8834e-01 9.1405e-02 2.8881e-09 6.2823e-08 2.8904e-08 6.8503e-09 1.8742e-08
1.0413e+03 2.8789e-01 8.8856e-02 2.8003e-09 6.0942e-08 2.8080e-08 6.6515e-09 1.8201e-08
1.0430e+03 2.8745e-01 8.6370e-02 2.7148e-09 5.9108e-08 2.7232e-08 6.4568e-09 1.7644e-08
1.0446e+03 2.8700e-01 8.3946e-02 2.6319e-09 5.7341e-08 2.6458e-08 6.2705e-09 1.7131e-08
1.0462e+03 2.8656e-01 8.1583e-02 2.5513e-09 5.5629e-08 2.5750e-08 6.0904e-09 1.6664e-08
1.0478e+03 2.8611e-01 7.9279e-02 2.4729e-09 5.3947e-08 2.5016e-08 5.9120e-09 1.6183e-08
1.0494e+03 2.8567e-01 7.7033e-02 2.3966e-09 5.2303e-08 2.4250e-08 5.7368e-09 1.5682e-08
1.0510e+03 2.8523e-01 7.4844e-02 2.3226e-09 5.0721e-08 2.3543e-08 5.5690e-09 1.5215e-08
1.0527e+03 2.8480e-01 7.2711e-02 2.2508e-09 4.9191e-08 2.2907e-08 5.4074e-09 1.4795e-08
1.0543e+03 2.8436e-01 7.0632e-02 2.1809e-09 4.7690e-08 2.2255e-08 5.2477e-09 1.4369e-08
1.0559e+03 2.8392e-01 6.8606e-02 2.1128e-09 4.6221e-08 2.1567e-08 5.0903e-09 1.3919e-08
1.0575e+03 2.8349e-01 6.6633e-02 2.0469e-09 4.4805e-08 2.0922e-08 4.9394e-09 1.3495e-08
1.0591e+03 2.8306e-01 6.4710e-02 1.9829e-09 4.3440e-08 2.0349e-08 4.7947e-09 1.3117e-08
1.0607e+03 2.8263e-01 6.2837e-02 1.9207e-09 4.2103e-08 1.9771e-08 4.6519e-09 1.2740e-08
1.0624e+03 2.8220e-01 6.1013e-02 1.8602e-09 4.0791e-08 1.9154e-08 4.5108e-09 1.2338e-08
1.0640e+03 2.8177e-01 5.9237e-02 1.8015e-09 3.9527e-08 1.8567e-08 4.3752e-09 1.1953e-08
1.0656e+03 2.8134e-01 5.7506e-02 1.7446e-09 3.8310e-08 1.8050e-08 4.2456e-09 1.1613e-08
1.0672e+03 2.8091e-01 5.5822e-02 1.6893e-09 3.7120e-08 1.7540e-08 4.1182e-09 1.1279e-08
1.0688e+03 2.8049e-01 5.4182e-02 1.6355e-09 3.5951e-08 1.6989e-08 3.9919e-09 1.0922e-08
1.0704e+03 2.8006e-01 5.2585e-02 1.5833e-09 3.4823e-08 1.6456e-08 3.8702e-09 1.0573e-08
1.0721e+03 2.7964e-01 5.1031e-02 1.5328e-09 3.3740e-08 1.5989e-08 3.7543e-09 1.0266e-08
1.0737e+03 2.7922e-01 4.9518e-02 1.4837e-09 3.2683e-08 1.5537e-08 3.6408e-09 9.9720e-09
1.0753e+03 2.7880e-01 4.8046e-02 1.4360e-09 3.1643e-08 1.5049e-08 3.5280e-09 9.6552e-09
1.0769e+03 2.7838e-01 4.6613e-02 1.3897e-09 3.0638e-08 1.4565e-08 3.4190e-09 9.3398e-09
1.0785e+03 2.7796e-01 4.5219e-02 1.3449e-09 2.9675e-08 1.4142e-08 3.3154e-09 9.0626e-09
1.0801e+03 2.7755e-01 4.3863e-02 1.3014e-09 2.8737e-08 1.3744e-08 3.2144e-09 8.8031e-09
1.0818e+03 2.7713e-01 4.2543e-02 1.2591e-09 2.7814e-08 1.3312e-08 3.1139e-09 8.5237e-09
1.0834e+03 2.7672e-01 4.1260e-02 1.2181e-09 2.6920e-08 1.2875e-08 3.0164e-09 8.2397e-09
1.0850e+03 2.7631e-01 4.0011e-02 1.1784e-09 2.6064e-08 1.2492e-08 2.9239e-09 7.9890e-09
1.0866e+03 2.7590e-01 3.8797e-02 1.1399e-09 2.5234e-08 1.2140e-08 2.8341e-09 7.7599e-09
1.0882e+03 2.7549e-01 3.7616e-02 1.1025e-09 2.4416e-08 1.1759e-08 2.7448e-09 7.5145e-09
1.0898e+03 2.7508e-01 3.6468e-02 1.0662e-09 2.3622e-08 1.1366e-08 2.6577e-09 7.2597e-09
1.0915e+03 2.7467e-01 3.5352e-02 1.0312e-09 2.2862e-08 1.1018e-08 2.5751e-09 7.0328e-09
1.0931e+03 2.7426e-01 3.4267e-02 9.9716e-10 2.2127e-08 1.0707e-08 2.4955e-09 6.8302e-09
1.0947e+03 2.7386e-01 3.3212e-02 9.6411e-10 2.1404e-08 1.0373e-08 2.4162e-09 6.6155e-09
1.0963e+03 2.7345e-01 3.2187e-02 9.3205e-10 2.0699e-08 1.0021e-08 2.3385e-09 6.3879e-09
1.0979e+03 2.7305e-01 3.1190e-02 9.0106e-10 2.0026e-08 9.7054e-09 2.2649e-09 6.1824e-09
1.0995e+03 2.7265e-01 3.0222e-02 8.7107e-10 1.9377e-08 9.4293e-09 2.1943e-09 6.0030e-09
1.1012e+03 2.7225e-01 2.9281e-02 8.4192e-10 1.8739e-08 9.1379e-09 2.1241e-09 5.8157e-09
1.1028e+03 2.7185e-01 2.8367e-02 8.1364e-10 1.8115e-08 8.8233e-09 2.0549e-09 5.6134e-09
1.1044e+03 2.7145e-01 2.7479e-02 7.8631e-10 1.7518e-08 8.5373e-09 1.9894e-09 5.4275e-09
1.1060e+03 2.7106e-01 2.6616e-02 7.5988e-10 1.6946e-08 8.2919e-09 1.9268e-09 5.2681e-09
1.1076e+03 2.7066e-01 2.5778e-02 7.3422e-10 1.6383e-08 8.0382e-09 1.8648e-09 5.1054e-09
1.1092e+03 2.7027e-01 2.4964e-02 7.0931e-10 1.5831e-08 7.7590e-09 1.8034e-09 4.9264e-09
1.1109e+03 2.6987e-01 2.4174e-02 6.8524e-10 1.5304e-08 7.4997e-09 1.7450e-09 4.7584e-09
1.1125e+03 2.6948e-01 2.3406e-02 6.6199e-10 1.4799e-08 7.2810e-09 1.6897e-09 4.6164e-09
1.1141e+03 2.6909e-01 2.2661e-02 6.3942e-10 1.4304e-08 7.0606e-09 1.6349e-09 4.4752e-09
1.1157e+03 2.6870e-01 2.1938e-02 6.1751e-10 1.3818e-08 6.8141e-09 1.5805e-09 4.3177e-09
1.1173e+03 2.6831e-01 2.1236e-02 5.9635e-10 1.3351e-08 6.5795e-09 1.5286e-09 4.1663e-09
1.1190e+03 2.6792e-01 2.0554e-02 5.7591e-10 1.2907e-08 6.3839e-09 1.4797e-09 4.0393e-09
1.1206e+03 2.6754e-01 1.9893e-02 5.5610e-10 1.2472e-08 6.1928e-09 1.4315e-09 3.9170e-09
1.1222e+03 2.6715e-01 1.9251e-02 5.3686e-10 1.2044e-08 5.9765e-09 1.3834e-09 3.7793e-09
1.1238e+03 2.6677e-01 1.8628e-02 5.1828e-10 1.1632e-08 5.7648e-09 1.3373e-09 3.6431e-09
1.1254e+03 2.6638e-01 1.8023e-02 5.0035e-10 1.1241e-08 5.5892e-09 1.2940e-09 3.5292e-09
1.1270e+03 2.6600e-01 1.7437e-02 4.8298e-10 1.0860e-08 5.4236e-09 1.2516e-09 3.4233e-09
1.1287e+03 2.6562e-01 1.6868e-02 4.6611e-10 1.0484e-08 5.2349e-09 1.2092e-09 3.3035e-09
1.1303e+03 2.6524e-01 1.6316e-02 4.4981e-10 1.0121e-08 5.0444e-09 1.1683e-09 3.1814e-09
1.1319e+03 2.6486e-01 1.5781e-02 4.3411e-10 9.7771e-09 4.8863e-09 1.1301e-09 3.0791e-09
1.1335e+03 2.6448e-01 1.5262e-02 4.1890e-10 9.4433e-09 4.7428e-09 1.0929e-09 2.9873e-09
1.1351e+03 2.6411e-01 1.4759e-02 4.0414e-10 9.1132e-09 4.5791e-09 1.0556e-09 2.8837e-09
1.1367e+03 2.6373e-01 1.4271e-02 3.8986e-10 8.7941e-09 4.4085e-09 1.0194e-09 2.7748e-09
1.1384e+03 2.6336e-01 1.3798e-02 3.7612e-10 8.4921e-09 4.2657e-09 9.8555e-10 2.6826e-09
1.1400e+03 2.6298e-01 1.3340e-02 3.6283e-10 8.2003e-09 4.1411e-09 9.5297e-10 2.6028e-09
1.1416e+03 2.6261e-01 1.2895e-02 3.4992e-10 7.9114e-09 4.0000e-09 9.2020e-10 2.5138e-09
1.1432e+03 2.6224e-01 1.2464e-02 3.3744e-10 7.6310e-09 3.8479e-09 8.8820e-10 2.4171e-09
1.1448e+03 2.6187e-01 1.2047e-02 3.2543e-10 7.3660e-09 3.7188e-09 8.5835e-10 2.3338e-09
1.1464e+03 2.6150e-01 1.1642e-02 3.1383e-10 7.1111e-09 3.6102e-09 8.2982e-10 2.2643e-09
1.1481e+03 2.6113e-01 1.1250e-02 3.0257e-10 6.8589e-09 3.4892e-09 8.0113e-10 2.1881e-09
1.1497e+03 2.6076e-01 1.0871e-02 2.9167e-10 6.6129e-09 3.3544e-09 7.7290e-10 2.1028e-09
1.1513e+03 2.6040e-01 1.0503e-02 2.8119e-10 6.3805e-09 3.2375e-09 7.4655e-10 2.0277e-09
1.1529e+03 2.6003e-01 1.0146e-02 2.7108e-10 6.1582e-09 3.1425e-09 7.2159e-10 1.9668e-09
1.1545e+03 2.5967e-01 9.8012e-03 2.6127e-10 5.9384e-09 3.0393e-09 6.9653e-10 1.9020e-09
1.1561e+03 2.5930e-01 9.4669e-03 2.5177e-10 5.7230e-09 2.9206e-09 6.7168e-10 1.8271e-09
1.1578e+03 2.5894e-01 9.1432e-03 2.4263e-10 5.5193e-09 2.8147e-09 6.4843e-10 1.7593e-09
1.1594e+03 2.5858e-01 8.8298e-03 2.3383e-10 5.3256e-09 2.7312e-09 6.2660e-10 1.7057e-09
1.1610e+03 2.5822e-01 8.5263e-03 2.2529e-10 5.1344e-09 2.6435e-09 6.0477e-10 1.6507e-09
1.1626e+03 2.5786e-01 8.2325e-03 2.1702e-10 4.9462e-09 2.5397e-09 5.8295e-10 1.5856e-09
1.1642e+03 2.5750e-01 7.9482e-03 2.0907e-10 4.7679e-09 2.4439e-09 5.6245e-10 1.5244e-09
1.1658e+03 2.5715e-01 7.6729e-03 2.0142e-10 4.5992e-09 2.3700e-09 5.4336e-10 1.4770e-09
1.1675e+03 2.5679e-01 7.4065e-03 1.9401e-10 4.4333e-09 2.2958e-09 5.2439e-10 1.4305e-09
1.1691e+03 2.5643e-01 7.1488e-03 1.8682e-10 4.2692e-09 2.2057e-09 5.0527e-10 1.3742e-09
1.1707e+03 2.5608e-01 6.8993e-03 1.7990e-10 4.1132e-09 2.1193e-09 4.8721e-10 1.3193e-09
1.1723e+03 2.5573e-01 6.6580e-03 1.7326e-10 3.9665e-09 2.0535e-09 4.7053e-10 1.2770e-09
1.1739e+03 2.5538e-01 6.4245e-03 1.6684e-10 3.8227e-09 1.9908e-09 4.5406e-10 1.2378e-09
1.1755e+03 2.5502e-01 6.1987e-03 1.6060e-10 3.6799e-09 1.9132e-09 4.3736e-10 1.1895e-09
1.1772e+03 2.5467e-01 5.9803e-03 1.5460e-10 3.5436e-09 1.8355e-09 4.2147e-10 1.1403e-09
1.1788e+03 2.5432e-01 5.7690e-03 1.4884e-10 3.4160e-09 1.7765e-09 4.0688e-10 1.1024e-09
1.1804e+03 2.5398e-01 5.5647e-03 1.4327e-10 3.2917e-09 1.7236e-09 3.9263e-10 1.0693e-09
1.1820e+03 2.5363e-01 5.3671e-03 1.3787e-10 3.1677e-09 1.6574e-09 3.7809e-10 1.0282e-09
1.1836e+03 2.5328e-01 5.1761e-03 1.3267e-10 3.0488e-09 1.5878e-09 3.6412e-10 9.8443e-10
1.1852e+03 2.5294e-01 4.9915e-03 1.2768e-10 2.9379e-09 1.5346e-09 3.5136e-10 9.5031e-10
1.1869e+03 2.5259e-01 4.8130e-03 1.2287e-10 2.8305e-09 1.4898e-09 3.3903e-10 9.2220e-10
1.1885e+03 2.5225e-01 4.6404e-03 1.1820e-10 2.7232e-09 1.4338e-09 3.2641e-10 8.8763e-10
1.1901e+03 2.5191e-01 4.4737e-03 1.1370e-10 2.6196e-09 1.3719e-09 3.1415e-10 8.4885e-10
1.1917e+03 2.5156e-01 4.3125e-03 1.0938e-10 2.5232e-09 1.3237e-09 3.0299e-10 8.1800e-10
1.1933e+03 2.5122e-01 4.1568e-03 1.0523e-10 2.4306e-09 1.2857e-09 2.9234e-10 7.9405e-10
1.1950e+03 2.5088e-01 4.0063e-03 1.0119e-10 2.3379e-09 1.2387e-09 2.8142e-10 7.6518e-10
1.1966e+03 2.5054e-01 3.8609e-03 9.7302e-11 2.2478e-09 1.1840e-09 2.7068e-10 7.3110e-10
1.1982e+03 2.5021e-01 3.7205e-03 9.3577e-11 2.1641e-09 1.1402e-09 2.6092e-10 7.0313e-10
1.1998e+03 2.4987e-01 3.5848e-03 8.9995e-11 2.0843e-09 1.1077e-09 2.5173e-10 6.8258e-10
1.2014e+03 2.4953e-01 3.4538e-03 8.6518e-11 2.0044e-09 1.0686e-09 2.4231e-10 6.5866e-10
1.2030e+03 2.4920e-01 3.3273e-03 8.3159e-11 1.9262e-09 1.0207e-09 2.3293e-10 6.2897e-10
1.2047e+03 2.4886e-01 3.2051e-03 7.9945e-11 1.8535e-09 9.8080e-10 2.2438e-10 6.0358e-10
1.2063e+03 2.4853e-01 3.0872e-03 7.6861e-11 1.7849e-09 9.5269e-10 2.1645e-10 5.8577e-10
1.2079e+03 2.4820e-01 2.9733e-03 7.3869e-11 1.7162e-09 9.2050e-10 2.0835e-10 5.6611e-10
1.2095e+03 2.4786e-01 2.8633e-03 7.0974e-11 1.6484e-09 8.7892e-10 2.0017e-10 5.4048e-10
1.2111e+03 2.4753e-01 2.7572e-03 6.8205e-11 1.5853e-09 8.4259e-10 1.9269e-10 5.1746e-10
1.2127e+03 2.4720e-01 2.6547e-03 6.5553e-11 1.5263e-09 8.1803e-10 1.8585e-10 5.0185e-10
1.2144e+03 2.4687e-01 2.5558e-03 6.2982e-11 1.4674e-09 7.9171e-10 1.7890e-10 4.8579e-10
1.2160e+03 2.4655e-01 2.4604e-03 6.0492e-11 1.4088e-09 7.5596e-10 1.7180e-10 4.6390e-10
1.2176e+03 2.4622e-01 2.3684e-03 5.8109e-11 1.3541e-09 7.2297e-10 1.6526e-10 4.4309e-10
1.2192e+03 2.4589e-01 2.2795e-03 5.5831e-11 1.3033e-09 7.0123e-10 1.5935e-10 4.2923e-10
1.2208e+03 2.4557e-01 2.1939e-03 5.3626e-11 1.2530e-09 6.7984e-10 1.5341e-10 4.1619e-10
1.2224e+03 2.4524e-01 2.1112e-03 5.1488e-11 1.2025e-09 6.4945e-10 1.4726e-10 3.9770e-10
1.2241e+03 2.4492e-01 2.0315e-03 4.9440e-11 1.1550e-09 6.1960e-10 1.4153e-10 3.7898e-10
1.2257e+03 2.4459e-01 1.9546e-03 4.7486e-11 1.1114e-09 6.0012e-10 1.3643e-10 3.6653e-10
1.2273e+03 2.4427e-01 1.8804e-03 4.5597e-11 1.0685e-09 5.8279e-10 1.3137e-10 3.5595e-10
1.2289e+03 2.4395e-01 1.8089e-03 4.3764e-11 1.0250e-09 5.5729e-10 1.2607e-10 3.4053e-10
1.2305e+03 2.4363e-01 1.7400e-03 4.2006e-11 9.8389e-10 5.3043e-10 1.2106e-10 3.2378e-10
1.2321e+03 2.4331e-01 1.6735e-03 4.0332e-11 9.4639e-10 5.1277e-10 1.1664e-10 3.1248e-10
1.2338e+03 2.4299e-01 1.6094e-03 3.8717e-11 9.0982e-10 4.9874e-10 1.1233e-10 3.0389e-10
1.2354e+03 2.4267e-01 1.5477e-03 3.7148e-11 8.7257e-10 4.7761e-10 1.0778e-10 2.9120e-10
1.2370e+03 2.4236e-01 1.4882e-03 3.5641e-11 8.3699e-10 4.5362e-10 1.0341e-10 2.7634e-10
1.2386e+03 2.4204e-01 1.4308e-03 3.4208e-11 8.0474e-10 4.3744e-10 9.9579e-11 2.6600e-10
1.2402e+03 2.4172e-01 1.3755e-03 3.2830e-11 7.7365e-10 4.2603e-10 9.5918e-11 2.5897e-10
1.2418e+03 2.4141e-01 1.3223e-03 3.1489e-11 7.4182e-10 4.0879e-10 9.2023e-11 2.4869e-10
1.2435e+03 2.4110e-01 1.2709e-03 3.0199e-11 7.1108e-10 3.8755e-10 8.8213e-11 2.3562e-10
1.2451e+03 2.4078e-01 1.2215e-03 2.8974e-11 6.8333e-10 3.7263e-10 8.4892e-11 2.2611e-10
1.2467e+03 2.4047e-01 1.1739e-03 2.7799e-11 6.5693e-10 3.6325e-10 8.1784e-11 2.2028e-10
1.2483e+03 2.4016e-01 1.1280e-03 2.6655e-11 6.2983e-10 3.4940e-10 7.8467e-11 2.1207e-10
1.2499e+03 2.3985e-01 1.0839e-03 2.5553e-11 6.0332e-10 3.3079e-10 7.5155e-11 2.0071e-10
1.2515e+03 2.3954e-01 1.0413e-03 2.4507e-11 5.7942e-10 3.1698e-10 7.2268e-11 1.9193e-10
1.2532e+03 2.3923e-01 1.0004e-03 2.3507e-11 5.5703e-10 3.0914e-10 6.9632e-11 1.8701e-10
1.2548e+03 2.3892e-01 9.6094e-04 2.2533e-11 5.3403e-10 2.9820e-10 6.6819e-11 1.8057e-10
1.2564e+03 2.3861e-01 9.2298e-04 2.1593e-11 5.1122e-10 2.8209e-10 6.3950e-11 1.7082e-10
1.2580e+03 2.3831e-01 8.8644e-04 2.0700e-11 4.9063e-10 2.6929e-10 6.1435e-11 1.6272e-10
1.2596e+03 2.3800e-01 8.5127e-04 1.9849e-11 4.7165e-10 2.6258e-10 5.9197e-11 1.5847e-10
1.2612e+03 2.3770e-01 8.1743e-04 1.9022e-11 4.5220e-10 2.5409e-10 5.6824e-11 1.5350e-10
1.2629e+03 2.3739e-01 7.8485e-04 1.8221e-11 4.3261e-10 2.4034e-10 5.4346e-11 1.4524e-10
1.2645e+03 2.3709e-01 7.5351e-04 1.7460e-11 4.1487e-10 2.2850e-10 5.2154e-11 1.3780e-10
1.2661e+03 2.3678e-01 7.2335e-04 1.6738e-11 3.9878e-10 2.2261e-10 5.0251e-11 1.3402e-10
1.2677e+03 2.3648e-01 6.9434e-04 1.6036e-11 3.8238e-10 2.1615e-10 4.8257e-11 1.3025e-10
1.2693e+03 2.3618e-01 6.6643e-04 1.5355e-11 3.6562e-10 2.0458e-10 4.6127e-11 1.2337e-10
1.2709e+03 2.3588e-01 6.3958e-04 1.4707e-11 3.5033e-10 1.9369e-10 4.4215e-11 1.1657e-10
1.2726e+03 2.3558e-01 6.1376e-04 1.4094e-11 3.3668e-10 1.8836e-10 4.2593e-11 1.1313e-10
1.2742e+03 2.3528e-01 5.8893e-04 1.3500e-11 3.2290e-10 1.8353e-10 4.0925e-11 1.1032e-10
1.2758e+03 2.3498e-01 5.6505e-04 1.2922e-11 3.0861e-10 1.7397e-10 3.9103e-11 1.0470e-10
1.2774e+03 2.3469e-01 5.4210e-04 1.2371e-11 2.9542e-10 1.6403e-10 3.7434e-11 9.8529e-11
1.2790e+03 2.3439e-01 5.2002e-04 1.1852e-11 2.8383e-10 1.5909e-10 3.6048e-11 9.5324e-11
1.2807e+03 2.3409e-01 4.9881e-04 1.1350e-11 2.7229e-10 1.5553e-10 3.4657e-11 9.3247e-11
1.2823e+03 2.3380e-01 4.7841e-04 1.0860e-11 2.6015e-10 1.4779e-10 3.3106e-11 8.8748e-11
1.2839e+03 2.3350e-01 4.5881e-04 1.0392e-11 2.4879e-10 1.3879e-10 3.1652e-11 8.3216e-11
1.2855e+03 2.3321e-01 4.3997e-04 9.9520e-12 2.3893e-10 1.3412e-10 3.0462e-11 8.0180e-11
1.2871e+03 2.3292e-01 4.2186e-04 9.5283e-12 2.2929e-10 1.3153e-10 2.9306e-11 7.8650e-11
1.2887e+03 2.3263e-01 4.0447e-04 9.1140e-12 2.1903e-10 1.2541e-10 2.7995e-11 7.5138e-11
1.2904e+03 2.3233e-01 3.8775e-04 8.7175e-12 2.0925e-10 1.1737e-10 2.6728e-11 7.0238e-11
1.2920e+03 2.3204e-01 3.7169e-04 8.3452e-12 2.0084e-10 1.1289e-10 2.5704e-11 6.7334e-11
1.2936e+03 2.3175e-01 3.5627e-04 7.9882e-12 1.9280e-10 1.1099e-10 2.4745e-11 6.6189e-11
1.2952e+03 2.3146e-01 3.4146e-04 7.6386e-12 1.8416e-10 1.0629e-10 2.3643e-11 6.3530e-11
1.2968e+03 2.3118e-01 3.2723e-04 7.3027e-12 1.7576e-10 9.9189e-11 2.2543e-11 5.9251e-11
1.2984e+03 2.3089e-01 3.1356e-04 6.9880e-12 1.6858e-10 9.4868e-11 2.1656e-11 5.6464e-11
1.3001e+03 2.3060e-01 3.0044e-04 6.6877e-12 1.6189e-10 9.3442e-11 2.0861e-11 5.5574e-11
1.3017e+03 2.3031e-01 2.8785e-04 6.3933e-12 1.5465e-10 8.9952e-11 1.9942e-11 5.3634e-11
1.3033e+03 2.3003e-01 2.7575e-04 6.1093e-12 1.4744e-10 8.3786e-11 1.8990e-11 4.9959e-11
1.3049e+03 2.2974e-01 2.6414e-04 5.8434e-12 1.4129e-10 7.9618e-11 1.8219e-11 4.7290e-11
1.3065e+03 2.2946e-01 2.5300e-04 5.5910e-12 1.3573e-10 7.8483e-11 1.7560e-11 4.6550e-11
1.3081e+03 2.2917e-01 2.4230e-04 5.3437e-12 1.2969e-10 7.6004e-11 1.6798e-11 4.5201e-11
1.3098e+03 2.2889e-01 2.3204e-04 5.1039e-12 1.2353e-10 7.0745e-11 1.5978e-11 4.2104e-11
1.3114e+03 2.2861e-01 2.2219e-04 4.8794e-12 1.1826e-10 6.6742e-11 1.5306e-11 3.9565e-11
1.3130e+03 2.2833e-01 2.1274e-04 4.6677e-12 1.1362e-10 6.5760e-11 1.4757e-11 3.8897e-11
1.3146e+03 2.2805e-01 2.0367e-04 4.4603e-12 1.0862e-10 6.4103e-11 1.4131e-11 3.8021e-11
1.3162e+03 2.2777e-01 1.9497e-04 4.2582e-12 1.0337e-10 5.9708e-11 1.3428e-11 3.5468e-11
1.3178e+03 2.2749e-01 1.8663e-04 4.0688e-12 9.8835e-11 5.5898e-11 1.2840e-11 3.3075e-11
1.3195e+03 2.2721e-01 1.7863e-04 3.8913e-12 9.4972e-11 5.4967e-11 1.2382e-11 3.2424e-11
1.3211e+03 2.2693e-01 1.7095e-04 3.7178e-12 9.0850e-11 5.3955e-11 1.1871e-11 3.1912e-11
1.3227e+03 2.2665e-01 1.6359e-04 3.5479e-12 8.6399e-11 5.0369e-11 1.1272e-11 2.9862e-11
1.3243e+03 2.2638e-01 1.5653e-04 3.3882e-12 8.2489e-11 4.6786e-11 1.0757e-11 2.7636e-11
1.3259e+03 2.2610e-01 1.4977e-04 3.2394e-12 7.9260e-11 4.5835e-11 1.0372e-11 2.6966e-11
1.3275e+03 2.2583e-01 1.4328e-04 3.0946e-12 7.5881e-11 4.5309e-11 9.9579e-12 2.6719e-11
1.3292e+03 2.2555e-01 1.3706e-04 2.9520e-12 7.2125e-11 4.2468e-11 9.4523e-12 2.5126e-11
1.3308e+03 2.2528e-01 1.3110e-04 2.8175e-12 6.8755e-11 3.9144e-11 9.0001e-12 2.3086e-11
1.3324e+03 2.2500e-01 1.2539e-04 2.6929e-12 6.6046e-11 3.8133e-11 8.6739e-12 2.2377e-11
1.3340e+03 2.2473e-01 1.1991e-04 2.5723e-12 6.3287e-11 3.7952e-11 8.3408e-12 2.2312e-11
1.3356e+03 2.2446e-01 1.1467e-04 2.4529e-12 6.0138e-11 3.5780e-11 7.9172e-12 2.1123e-11
1.3372e+03 2.2419e-01 1.0964e-04 2.3398e-12 5.7232e-11 3.2748e-11 7.5209e-12 1.9284e-11
1.3389e+03 2.2392e-01 1.0483e-04 2.2355e-12 5.4948e-11 3.1658e-11 7.2418e-12 1.8532e-11
1.3405e+03 2.2365e-01 1.0021e-04 2.1352e-12 5.2707e-11 3.1702e-11 6.9753e-12 1.8578e-11
1.3421e+03 2.2338e-01 9.5796e-05 2.0355e-12 5.0083e-11 3.0118e-11 6.6240e-12 1.7738e-11
1.3437e+03 2.2311e-01 9.1564e-05 1.9404e-12 4.7580e-11 2.7401e-11 6.2775e-12 1.6113e-11
1.3453e+03 2.2284e-01 8.7511e-05 1.8531e-12 4.5643e-11 2.6232e-11 6.0363e-12 1.5320e-11
1.3469e+03 2.2257e-01 8.3630e-05 1.7698e-12 4.3829e-11 2.6401e-11 5.8238e-12 1.5421e-11
1.3486e+03 2.2231e-01 7.9914e-05 1.6868e-12 4.1660e-11 2.5321e-11 5.5356e-12 1.4875e-11
1.3502e+03 2.2204e-01 7.6356e-05 1.6070e-12 3.9508e-11 2.2935e-11 5.2339e-12 1.3469e-11
1.3518e+03 2.2177e-01 7.2950e-05 1.5339e-12 3.7856e-11 2.1702e-11 5.0233e-12 1.2648e-11
1.3534e+03 2.2151e-01 6.9689e-05 1.4649e-12 3.6389e-11 2.1916e-11 4.8542e-12 1.2758e-11
1.3550e+03 2.2124e-01 6.6569e-05 1.3960e-12 3.4611e-11 2.1256e-11 4.6206e-12 1.2452e-11
1.3566e+03 2.2098e-01 6.3582e-05 1.3291e-12 3.2767e-11 1.9207e-11 4.3592e-12 1.1265e-11
1.3583e+03 2.2072e-01 6.0724e-05 1.2679e-12 3.1349e-11 1.7932e-11 4.1738e-12 1.0432e-11
1.3599e+03 2.2045e-01 5.7989e-05 1.2108e-12 3.0164e-11 1.8132e-11 4.0388e-12 1.0519e-11
1.3615e+03 2.2019e-01 5.5372e-05 1.1537e-12 2.8719e-11 1.7810e-11 3.8520e-12 1.0402e-11
1.3631e+03 2.1993e-01 5.2868e-05 1.0978e-12 2.7146e-11 1.6096e-11 3.6273e-12 9.4264e-12
1.3647e+03 2.1967e-01 5.0474e-05 1.0466e-12 2.5921e-11 1.4807e-11 3.4627e-12 8.6002e-12
1.3664e+03 2.1941e-01 4.8183e-05 9.9931e-13 2.4962e-11 1.4949e-11 3.3542e-12 8.6433e-12
1.3680e+03 2.1915e-01 4.5992e-05 9.5218e-13 2.3800e-11 1.4887e-11 3.2071e-12 8.6661e-12
1.3696e+03 2.1889e-01 4.3897e-05 9.0549e-13 2.2465e-11 1.3496e-11 3.0155e-12 7.8922e-12
1.3712e+03 2.1863e-01 4.1893e-05 8.6266e-13 2.1403e-11 1.2223e-11 2.8687e-12 7.0908e-12
1.3728e+03 2.1838e-01 3.9977e-05 8.2358e-13 2.0621e-11 1.2282e-11 2.7804e-12 7.0772e-12
1.3744e+03 2.1812e-01 3.8146e-05 7.8478e-13 1.9696e-11 1.2409e-11 2.6663e-12 7.1978e-12
1.3761e+03 2.1786e-01 3.6395e-05 7.4592e-13 1.8572e-11 1.1322e-11 2.5047e-12 6.6097e-12
1.3777e+03 2.1761e-01 3.4721e-05 7.1008e-13 1.7647e-11 1.0094e-11 2.3735e-12 5.8505e-12
1.3793e+03 2.1735e-01 3.3121e-05 6.7775e-13 1.7006e-11 1.0055e-11 2.3003e-12 5.7757e-12
1.3809e+03 2.1710e-01 3.1593e-05 6.4591e-13 1.6277e-11 1.0309e-11 2.2133e-12 5.9569e-12
1.3825e+03 2.1684e-01 3.0132e-05 6.1366e-13 1.5339e-11 9.4998e-12 2.0788e-12 5.5356e-12
