Frequency(THz) Wavelength(um) Source Detector[0] Detector[1] Detector[2] Detector[3] Detector[4]
6.5488e-06 4.5778e+07 2.9088e+02 1.8399e+02 8.5284e+01 2.1566e+02 2.7283e+00 4.5225e+01
6.5589e-06 4.5708e+07 2.0168e+02 1.1098e+02 5.2744e+01 1.3841e+02 7.1879e+00 8.7647e+01
6.5690e-06 4.5638e+07 9.8571e+02 3.2009e+01 1.6943e+01 1.3394e+02 2.0056e+01 1.3244e+02
6.5791e-06 4.5567e+07 8.2154e+02 2.5247e+00 1.5594e+00 1.5401e+02 1.7506e+01 8.7299e+01
6.5892e-06 4.5498e+07 1.2291e+02 1.7526e+01 2.4728e+00 1.2902e+02 5.6953e+00 2.2303e+01
6.5993e-06 4.5428e+07 9.2694e+01 3.2051e+01 4.3241e+00 6.3186e+01 4.8227e-01 1.2207e+01
6.6094e-06 4.5358e+07 4.8520e+02 2.1865e+01 1.7768e+00 1.1118e+01 2.5940e+00 3.4295e+01
6.6195e-06 4.5289e+07 4.2825e+02 4.5215e+00 9.3489e-02 1.6095e+00 3.9198e+00 4.1492e+01
6.6296e-06 4.5220e+07 6.7243e+01 2.5631e+00 2.8009e+00 1.5851e+01 3.0830e+00 3.7248e+01
6.6397e-06 4.5151e+07 5.2929e+01 1.2568e+01 6.5879e+00 2.4676e+01 3.4704e+00 3.9939e+01
6.6498e-06 4.5083e+07 2.8717e+02 1.8561e+01 7.1378e+00 1.9872e+01 4.1923e+00 3.7657e+01
6.6599e-06 4.5014e+07 2.6161e+02 1.5422e+01 4.5621e+00 9.7047e+00 2.4556e+00 1.8060e+01
6.6701e-06 4.4946e+07 4.2228e+01 8.1620e+00 1.7736e+00 2.3534e+00 2.8089e-01 1.1037e+00
6.6802e-06 4.4878e+07 3.4136e+01 1.8155e+00 4.2309e-01 1.0437e-01 1.3760e+00 6.7051e+00
6.6903e-06 4.4810e+07 1.8928e+02 7.0791e-01 9.9679e-02 1.3298e+00 4.1791e+00 1.9096e+01
6.7004e-06 4.4743e+07 1.7591e+02 7.1818e+00 4.8123e-02 2.6521e+00 4.2010e+00 1.4508e+01
6.7105e-06 4.4675e+07 2.8897e+01 1.4988e+01 6.9701e-02 1.8247e+00 1.4700e+00 1.8558e+00
6.7206e-06 4.4608e+07 2.3805e+01 1.3821e+01 1.3411e-01 2.3051e-01 1.6657e-01 5.4350e+00
6.7307e-06 4.4541e+07 1.3389e+02 4.8014e+00 1.3885e-01 5.8445e-01 1.7153e+00 2.2571e+01
6.7408e-06 4.4474e+07 1.2614e+02 7.4559e-01 8.8831e-02 2.4118e+00 3.1210e+00 2.8491e+01
6.7509e-06 4.4408e+07 2.0969e+01 6.6151e+00 6.3759e-02 2.7219e+00 2.2408e+00 1.5829e+01
6.7610e-06 4.4341e+07 1.7531e+01 1.1597e+01 6.1714e-02 9.9065e-01 5.6987e-01 2.3195e+00
6.7711e-06 4.4275e+07 9.9572e+01 7.1082e+00 1.2477e-01 5.7532e-02 1.5922e-02 5.8911e-01
6.7812e-06 4.4209e+07 9.4722e+01 9.4661e-01 4.3341e-01 1.4400e+00 2.0352e-01 3.3717e+00
6.7913e-06 4.4143e+07 1.5878e+01 4.0730e+00 9.8914e-01 2.9378e+00 1.5776e-01 1.8918e+00
6.8014e-06 4.4078e+07 1.3441e+01 1.2610e+01 1.3763e+00 2.2924e+00 1.6642e-01 3.7308e-02
6.8115e-06 4.4012e+07 7.6861e+01 1.4339e+01 1.1772e+00 7.1211e-01 6.4801e-01 3.4996e+00
6.8216e-06 4.3947e+07 7.3646e+01 7.3634e+00 5.5372e-01 8.8557e-01 9.7245e-01 8.3427e+00
6.8318e-06 4.3882e+07 1.2417e+01 9.4569e-01 1.0773e-01 3.0951e+00 6.5573e-01 8.2559e+00
6.8419e-06 4.3817e+07 1.0630e+01 4.1493e-01 1.6933e-01 5.1609e+00 4.1022e-01 4.5933e+00
6.8520e-06 4.3753e+07 6.1067e+01 1.6930e+00 4.8588e-01 5.3965e+00 9.0249e-01 2.4443e+00
6.8621e-06 4.3688e+07 5.8833e+01 8.6018e-01 6.4538e-01 4.0723e+00 1.4977e+00 2.5211e+00
6.8722e-06 4.3624e+07 9.9599e+00 2.5626e-01 5.4855e-01 2.3614e+00 1.2812e+00 2.5778e+00
6.8823e-06 4.3560e+07 8.6158e+00 2.7179e+00 3.6040e-01 1.0963e+00 5.4486e-01 2.7406e+00
6.8924e-06 4.3496e+07 4.9650e+01 5.9797e+00 2.0807e-01 5.2903e-01 2.4701e-01 4.3903e+00
6.9025e-06 4.3432e+07 4.8032e+01 6.0995e+00 9.9237e-02 5.0300e-01 5.1545e-01 6.2513e+00
6.9126e-06 4.3369e+07 8.1534e+00 3.0912e+00 3.0195e-02 7.5317e-01 6.4338e-01 5.7747e+00
6.9227e-06 4.3306e+07 7.1250e+00 5.1273e-01 1.0359e-02 1.3203e+00 3.1924e-01 3.2284e+00
6.9328e-06 4.3243e+07 4.1134e+01 1.0025e+00 1.2927e-02 2.4440e+00 1.5937e-02 1.3665e+00
6.9429e-06 4.3180e+07 3.9919e+01 3.7787e+00 1.1096e-02 3.8381e+00 1.5274e-01 1.5583e+00
6.9530e-06 4.3117e+07 6.7872e+00 5.9071e+00 3.6717e-02 4.5435e+00 5.0338e-01 2.4173e+00
6.9631e-06 4.3054e+07 5.9913e+00 5.3575e+00 1.1407e-01 3.9095e+00 6.0416e-01 2.1938e+00
6.9732e-06 4.2992e+07 3.4617e+01 2.8842e+00 1.7125e-01 2.3675e+00 3.6978e-01 1.0273e+00
6.9833e-06 4.2930e+07 3.3674e+01 7.7184e-01 1.2250e-01 9.0544e-01 9.7551e-02 4.0867e-01
6.9934e-06 4.2868e+07 5.7295e+00 5.5720e-02 2.1848e-02 1.7731e-01 3.1798e-02 1.0578e+00
7.0036e-06 4.2806e+07 5.1096e+00 4.7471e-02 1.9574e-02 4.1722e-01 1.1051e-01 1.9897e+00
7.0137e-06 4.2744e+07 2.9521e+01 2.9116e-01 1.5080e-01 1.6165e+00 1.4438e-01 1.9600e+00
7.0238e-06 4.2683e+07 2.8766e+01 1.0600e+00 2.7466e-01 3.1957e+00 1.2246e-01 1.2973e+00
7.0339e-06 4.2621e+07 4.8943e+00 1.7723e+00 2.6298e-01 3.9783e+00 1.9698e-01 1.2620e+00
7.0440e-06 4.2560e+07 4.4107e+00 1.2495e+00 1.5400e-01 3.2489e+00 3.7289e-01 1.7911e+00
7.0541e-06 4.2499e+07 2.5463e+01 1.2819e-01 6.3679e-02 1.6591e+00 4.3051e-01 1.5332e+00
7.0642e-06 4.2438e+07 2.4841e+01 5.2449e-01 3.5088e-02 4.7986e-01 2.7731e-01 4.4403e-01
7.0743e-06 4.2378e+07 4.2234e+00 2.4370e+00 5.7965e-02 1.4826e-01 1.4960e-01 2.9487e-01
7.0844e-06 4.2317e+07 3.8478e+00 3.1872e+00 1.6002e-01 1.6610e-01 2.4241e-01 1.6264e+00
7.0945e-06 4.2257e+07 2.2180e+01 1.6735e+00 3.5975e-01 2.1487e-01 3.5506e-01 2.3831e+00
7.1046e-06 4.2197e+07 2.1654e+01 3.2444e-01 5.5851e-01 5.3463e-01 2.2389e-01 1.2259e+00
7.1147e-06 4.2137e+07 3.6767e+00 1.0804e+00 6.0088e-01 1.1318e+00 2.7261e-02 1.0424e-01
7.1248e-06 4.2077e+07 3.3878e+00 2.2677e+00 4.5716e-01 1.4256e+00 1.3695e-01 1.2035e+00
7.1349e-06 4.2018e+07 1.9488e+01 1.7520e+00 2.5629e-01 1.0407e+00 4.5704e-01 3.0895e+00
7.1450e-06 4.1958e+07 1.9032e+01 6.0592e-01 1.2423e-01 3.9693e-01 5.0653e-01 2.8218e+00
7.1551e-06 4.1899e+07 3.2254e+00 8.8654e-01 7.7554e-02 1.1672e-01 2.0612e-01 7.8726e-01
7.1653e-06 4.1840e+07 3.0074e+00 1.9168e+00 9.0968e-02 2.3517e-01 7.2606e-02 1.3951e-01
7.1754e-06 4.1781e+07 1.7254e+01 1.7992e+00 1.5788e-01 3.6722e-01 4.2794e-01 1.7243e+00
7.1855e-06 4.1722e+07 1.6850e+01 9.7295e-01 2.3066e-01 3.4642e-01 8.6066e-01 2.8814e+00
7.1956e-06 4.1663e+07 2.8487e+00 1.1655e+00 2.0927e-01 3.1753e-01 8.0476e-01 1.8517e+00
7.2057e-06 4.1605e+07 2.6892e+00 2.0200e+00 8.5776e-02 4.0369e-01 3.3836e-01 3.7936e-01
7.2158e-06 4.1547e+07 1.5380e+01 1.8284e+00 2.1669e-02 6.2142e-01 1.9020e-02 6.3273e-01
7.2259e-06 4.1489e+07 1.5015e+01 7.7415e-01 1.6053e-01 9.6764e-01 1.0236e-01 1.8957e+00
7.2360e-06 4.1431e+07 2.5311e+00 4.9717e-01 4.0718e-01 1.2975e+00 3.1581e-01 2.0876e+00
7.2461e-06 4.1373e+07 2.4207e+00 1.0162e+00 5.2977e-01 1.2982e+00 3.6358e-01 1.0640e+00
7.2562e-06 4.1315e+07 1.3793e+01 9.5722e-01 4.7800e-01 9.2839e-01 3.0371e-01 5.6729e-01
7.2663e-06 4.1258e+07 1.3457e+01 4.8737e-01 4.5511e-01 7.2797e-01 3.4050e-01 1.5397e+00
7.2764e-06 4.1201e+07 2.2609e+00 1.1575e+00 6.2204e-01 1.2501e+00 4.8474e-01 2.9524e+00
7.2865e-06 4.1143e+07 2.1920e+00 2.8166e+00 8.5458e-01 2.2092e+00 5.6596e-01 3.2486e+00
7.2966e-06 4.1086e+07 1.2438e+01 3.3875e+00 8.9693e-01 2.6478e+00 4.7769e-01 2.1107e+00
7.3067e-06 4.1030e+07 1.2124e+01 2.0849e+00 6.8615e-01 2.0810e+00 2.9445e-01 6.9929e-01
7.3168e-06 4.0973e+07 2.0293e+00 5.3404e-01 4.0973e-01 1.0867e+00 1.6595e-01 4.2223e-01
7.3270e-06 4.0916e+07 1.9957e+00 2.0258e-01 2.6213e-01 5.3159e-01 1.5488e-01 1.4325e+00
7.3371e-06 4.0860e+07 1.1273e+01 7.1503e-01 2.4999e-01 5.3467e-01 1.9253e-01 2.4155e+00
7.3472e-06 4.0804e+07 1.0975e+01 1.1614e+00 2.5489e-01 5.5240e-01 1.7985e-01 2.1376e+00
7.3573e-06 4.0748e+07 1.8291e+00 1.2890e+00 2.0152e-01 2.9438e-01 1.0454e-01 9.4349e-01
7.3674e-06 4.0692e+07 1.8261e+00 1.0020e+00 1.1183e-01 8.6946e-02 3.2116e-02 1.5356e-01
7.3775e-06 4.0636e+07 1.0263e+01 3.0889e-01 3.8877e-02 2.6350e-01 4.3956e-03 2.5052e-01
7.3876e-06 4.0581e+07 9.9783e+00 3.6898e-02 5.1353e-03 5.9306e-01 1.6073e-03 5.1064e-01
7.3977e-06 4.0525e+07 1.6552e+00 1.0181e+00 1.0912e-03 5.9760e-01 7.3064e-05 3.4558e-01
7.4078e-06 4.0470e+07 1.6786e+00 2.4160e+00 9.8585e-03 2.5497e-01 5.4561e-03 5.0099e-02
7.4179e-06 4.0415e+07 9.3827e+00 2.5078e+00 2.2842e-02 5.3285e-02 1.9718e-02 4.4118e-02
7.4280e-06 4.0360e+07 9.1075e+00 1.2359e+00 4.0033e-02 3.2578e-01 3.0227e-02 2.1902e-01
7.4381e-06 4.0305e+07 1.5030e+00 2.2785e-01 5.8659e-02 8.0677e-01 3.9461e-02 3.3394e-01
7.4482e-06 4.0250e+07 1.5497e+00 1.8735e-01 6.5323e-02 1.0092e+00 5.5601e-02 3.9838e-01
7.4583e-06 4.0196e+07 8.6110e+00 2.3236e-01 4.9012e-02 8.7431e-01 5.8052e-02 4.0434e-01
7.4684e-06 4.0141e+07 8.3429e+00 6.0128e-02 2.1134e-02 7.9673e-01 2.8710e-02 2.4043e-01
7.4785e-06 4.0087e+07 1.3692e+00 5.6518e-01 7.8192e-03 1.0253e+00 2.4037e-03 3.9382e-02
7.4887e-06 4.0033e+07 1.4362e+00 1.6886e+00 1.7637e-02 1.2961e+00 1.7285e-02 7.0376e-02
7.4988e-06 3.9979e+07 7.9308e+00 1.8805e+00 3.0793e-02 1.1962e+00 4.0128e-02 2.1296e-01
7.5089e-06 3.9925e+07 7.6679e+00 7.2518e-01 2.7215e-02 7.2819e-01 3.2283e-02 1.3550e-01
7.5190e-06 3.9871e+07 1.2509e+00 3.4343e-02 1.1720e-02 3.0374e-01 5.9973e-02 2.0629e-02
7.5291e-06 3.9818e+07 1.3360e+00 1.0019e+00 1.5251e-03 2.1653e-01 2.0862e-01 3.9641e-01
7.5392e-06 3.9765e+07 7.3284e+00 2.1516e+00 1.0101e-03 3.3083e-01 3.9329e-01 1.1554e+00
7.5493e-06 3.9711e+07 7.0693e+00 1.7520e+00 2.0367e-03 3.4514e-01 4.1358e-01 1.5214e+00
7.5594e-06 3.9658e+07 1.1458e+00 6.5603e-01 1.0196e-03 1.9051e-01 2.3749e-01 1.1910e+00
7.5695e-06 3.9605e+07 1.2471e+00 7.8179e-01 1.4635e-03 3.7695e-02 7.4079e-02 7.4365e-01
7.5796e-06 3.9553e+07 6.7926e+00 1.9274e+00 3.5347e-03 9.3228e-03 8.7301e-02 6.5307e-01
7.5897e-06 3.9500e+07 6.5361e+00 2.2244e+00 3.9691e-03 4.7597e-02 1.8240e-01 6.5356e-01
7.5998e-06 3.9447e+07 1.0522e+00 1.1710e+00 4.8362e-03 5.5934e-02 1.8384e-01 4.4084e-01
7.6099e-06 3.9395e+07 1.1679e+00 1.9075e-01 1.1120e-02 3.3664e-02 9.7213e-02 2.6106e-01
7.6200e-06 3.9343e+07 6.3139e+00 2.7902e-01 1.9751e-02 2.6157e-02 5.2895e-02 3.4345e-01
7.6301e-06 3.9291e+07 6.0592e+00 8.3000e-01 2.1304e-02 3.2681e-02 7.9091e-02 4.0108e-01
7.6402e-06 3.9239e+07 9.6833e-01 9.9885e-01 1.3745e-02 2.5393e-02 8.7814e-02 2.0789e-01
7.6503e-06 3.9187e+07 1.0971e+00 8.1631e-01 5.4728e-03 8.4015e-03 4.4179e-02 1.0015e-01
7.6605e-06 3.9135e+07 5.8847e+00 5.9574e-01 2.7793e-03 3.2030e-03 5.6261e-03 3.6324e-01
7.6706e-06 3.9084e+07 5.6310e+00 3.2963e-01 2.7214e-03 9.0994e-03 5.3451e-03 6.3201e-01
7.6807e-06 3.9032e+07 8.9297e-01 7.0933e-02 1.7031e-03 2.6006e-02 1.9416e-02 4.8705e-01
7.6908e-06 3.8981e+07 1.0335e+00 9.5730e-02 4.0450e-03 8.5721e-02 4.7920e-02 2.1111e-01
7.7009e-06 3.8930e+07 5.4985e+00 3.6439e-01 1.7382e-02 2.0260e-01 1.1669e-01 3.1964e-01
7.7110e-06 3.8879e+07 5.2452e+00 4.6713e-01 4.3365e-02 3.0882e-01 1.8978e-01 6.7121e-01
7.7211e-06 3.8828e+07 8.2502e-01 3.1370e-01 7.5130e-02 3.0382e-01 1.8438e-01 7.0620e-01
7.7312e-06 3.8777e+07 9.7630e-01 2.7274e-01 9.9856e-02 1.7911e-01 9.5109e-02 3.6737e-01
7.7413e-06 3.8726e+07 5.1498e+00 4.6592e-01 1.0335e-01 4.3203e-02 1.4571e-02 1.3467e-01
7.7514e-06 3.8676e+07 4.8965e+00 5.3517e-01 7.9805e-02 7.2564e-04 3.5925e-03 2.1845e-01
7.7615e-06 3.8626e+07 7.6355e-01 3.0822e-01 4.1390e-02 4.4993e-02 2.1429e-02 3.1592e-01
7.7716e-06 3.8575e+07 9.2464e-01 1.1615e-01 1.2161e-02 9.4484e-02 1.5659e-02 2.0880e-01
7.7817e-06 3.8525e+07 4.8341e+00 1.9766e-01 6.0898e-03 1.0030e-01 3.2923e-03 8.4451e-02
7.7918e-06 3.8475e+07 4.5803e+00 3.0171e-01 1.4340e-02 8.1172e-02 1.7098e-02 1.3144e-01
7.8019e-06 3.8425e+07 7.0778e-01 1.7624e-01 1.8735e-02 7.2912e-02 3.6588e-02 2.2822e-01
7.8120e-06 3.8376e+07 8.7788e-01 1.1343e-02 1.3172e-02 8.4947e-02 2.9599e-02 2.1732e-01
7.8222e-06 3.8326e+07 4.5473e+00 6.3686e-02 5.3015e-03 1.0825e-01 1.7355e-02 1.8353e-01
7.8323e-06 3.8277e+07 4.2928e+00 1.9548e-01 1.6799e-03 1.3968e-01 3.9211e-02 2.5401e-01
7.8424e-06 3.8227e+07 6.5704e-01 1.5326e-01 2.0478e-03 1.9077e-01 8.0914e-02 3.3515e-01
7.8525e-06 3.8178e+07 8.3545e-01 4.8771e-02 9.0646e-03 2.7878e-01 9.5267e-02 2.6891e-01
7.8626e-06 3.8129e+07 4.2860e+00 1.7002e-01 3.2901e-02 3.9863e-01 8.0002e-02 1.3370e-01
7.8727e-06 3.8080e+07 4.0306e+00 4.4561e-01 7.8750e-02 4.9282e-01 7.9249e-02 1.6463e-01
7.8828e-06 3.8031e+07 6.1075e-01 4.9058e-01 1.3353e-01 4.7581e-01 1.0628e-01 3.8443e-01
7.8929e-06 3.7983e+07 7.9687e-01 2.0613e-01 1.7136e-01 3.2673e-01 1.1667e-01 5.1429e-01
7.9030e-06 3.7934e+07 4.0475e+00 3.2741e-05 1.7309e-01 1.4860e-01 7.7493e-02 3.5133e-01
7.9131e-06 3.7886e+07 3.7910e+00 2.4685e-01 1.3988e-01 8.5645e-02 2.3193e-02 9.6983e-02
7.9232e-06 3.7837e+07 5.6842e-01 7.3696e-01 9.0165e-02 1.6523e-01 1.0203e-02 1.2217e-01
7.9333e-06 3.7789e+07 7.6170e-01 9.1092e-01 4.5771e-02 2.6029e-01 3.9269e-02 4.4806e-01
7.9434e-06 3.7741e+07 3.8293e+00 5.8058e-01 1.8775e-02 2.3672e-01 6.0318e-02 6.9216e-01
7.9535e-06 3.7693e+07 3.5713e+00 1.4365e-01 7.8938e-03 1.0974e-01 4.5911e-02 5.8395e-01
7.9636e-06 3.7645e+07 5.2962e-01 9.3181e-03 6.3351e-03 1.8330e-02 2.0548e-02 2.9213e-01
7.9737e-06 3.7597e+07 7.2958e-01 8.8295e-02 1.2163e-02 6.0642e-02 1.2191e-02 1.0952e-01
7.9839e-06 3.7550e+07 3.6290e+00 7.4567e-02 2.8142e-02 1.9555e-01 1.3788e-02 6.0666e-02
7.9940e-06 3.7502e+07 3.3696e+00 5.9406e-05 5.1108e-02 3.0560e-01 1.1708e-02 3.3392e-02
8.0041e-06 3.7455e+07 4.9397e-01 1.2907e-01 6.7185e-02 3.1596e-01 1.8429e-02 6.4074e-02
8.0142e-06 3.7408e+07 7.0021e-01 3.9722e-01 6.3210e-02 2.3703e-01 4.7167e-02 2.0085e-01
8.0243e-06 3.7361e+07 3.4450e+00 4.2544e-01 4.1320e-02 1.2580e-01 7.9042e-02 2.8039e-01
8.0344e-06 3.7314e+07 3.1840e+00 1.8205e-01 1.7099e-02 3.8276e-02 8.9255e-02 1.8574e-01
8.0445e-06 3.7267e+07 4.6116e-01 1.7142e-01 3.3608e-03 4.6159e-03 8.6251e-02 1.5955e-01
8.0546e-06 3.7220e+07 6.7330e-01 7.0166e-01 8.2660e-05 1.5679e-02 8.8978e-02 4.5583e-01
8.0647e-06 3.7173e+07 3.2755e+00 1.3246e+00 2.7251e-04 3.1170e-02 8.4792e-02 8.0720e-01
8.0748e-06 3.7127e+07 3.0127e+00 1.3710e+00 1.4445e-04 2.8242e-02 5.3852e-02 7.1907e-01
8.0849e-06 3.7080e+07 4.3090e-01 8.2089e-01 9.8147e-04 5.2802e-02 1.9583e-02 2.5407e-01
8.0950e-06 3.7034e+07 6.4861e-01 2.5690e-01 4.9879e-03 1.9657e-01 2.1841e-02 3.0703e-03
8.1051e-06 3.6988e+07 3.1190e+00 7.2200e-02 1.2619e-02 4.9160e-01 4.7198e-02 2.1057e-01
8.1152e-06 3.6942e+07 2.8545e+00 1.1967e-01 2.1744e-02 8.2752e-01 4.5073e-02 4.5060e-01
8.1253e-06 3.6896e+07 4.0294e-01 1.4006e-01 2.7215e-02 1.0038e+00 1.5166e-02 3.4080e-01
8.1354e-06 3.6850e+07 6.2594e-01 1.5753e-01 2.4025e-02 8.9417e-01 1.3951e-02 8.9581e-02
8.1455e-06 3.6804e+07 2.9744e+00 3.0716e-01 1.3617e-02 5.6697e-01 5.8794e-02 6.5240e-02
8.1557e-06 3.6759e+07 2.7080e+00 5.2168e-01 4.3123e-03 2.3155e-01 9.1462e-02 2.2708e-01
8.1658e-06 3.6713e+07 3.7706e-01 5.9183e-01 2.1698e-03 5.7896e-02 6.7258e-02 3.0512e-01
8.1759e-06 3.6668e+07 6.0508e-01 4.4350e-01 3.9598e-03 4.8882e-02 2.0816e-02 2.4231e-01
8.1860e-06 3.6623e+07 2.8405e+00 2.0796e-01 3.2292e-03 8.5065e-02 3.7001e-03 1.5148e-01
8.1961e-06 3.6578e+07 2.5722e+00 4.5467e-02 9.6379e-04 7.2052e-02 1.0328e-02 7.1194e-02
8.2062e-06 3.6532e+07 3.5307e-01 2.2944e-03 4.7843e-03 2.2198e-02 1.3376e-02 3.4204e-02
8.2163e-06 3.6488e+07 5.8589e-01 5.0018e-02 1.8129e-02 3.9312e-03 2.4505e-02 1.5954e-01
8.2264e-06 3.6443e+07 2.7163e+00 1.7700e-01 3.5143e-02 5.0507e-02 6.1956e-02 4.2294e-01
8.2365e-06 3.6398e+07 2.4460e+00 3.6283e-01 4.6098e-02 1.3532e-01 9.3862e-02 5.4641e-01
8.2466e-06 3.6353e+07 3.3080e-01 4.9226e-01 4.3683e-02 2.0768e-01 7.6582e-02 3.6733e-01
8.2567e-06 3.6309e+07 5.6822e-01 4.1927e-01 2.6550e-02 2.2415e-01 2.7841e-02 1.1746e-01
8.2668e-06 3.6265e+07 2.6009e+00 1.7641e-01 5.1951e-03 1.6574e-01 2.8923e-03 8.3308e-02
8.2769e-06 3.6220e+07 2.3286e+00 7.8102e-03 3.5365e-03 6.3919e-02 1.2310e-02 1.8593e-01
8.2870e-06 3.6176e+07 3.1008e-01 7.6350e-02 4.0631e-02 1.6139e-03 1.9707e-02 1.7210e-01
8.2971e-06 3.6132e+07 5.5193e-01 2.3106e-01 1.0243e-01 4.1491e-02 1.1351e-02 4.8374e-02
8.3072e-06 3.6088e+07 2.4936e+00 2.2639e-01 1.4268e-01 1.4301e-01 1.0610e-02 2.1799e-02
8.3174e-06 3.6044e+07 2.2192e+00 9.3956e-02 1.2675e-01 1.9309e-01 2.3835e-02 1.2304e-01
8.3275e-06 3.6000e+07 2.9080e-01 7.8240e-02 7.1726e-02 1.3926e-01 2.6386e-02 1.8360e-01
8.3376e-06 3.5957e+07 5.3691e-01 2.3276e-01 2.8437e-02 5.2384e-02 1.0837e-02 1.3660e-01
8.3477e-06 3.5913e+07 2.3937e+00 3.3467e-01 2.3496e-02 2.6438e-02 2.1308e-03 9.1726e-02
8.3578e-06 3.5870e+07 2.1171e+00 2.3991e-01 3.4439e-02 5.5820e-02 1.2226e-02 1.2582e-01
8.3679e-06 3.5827e+07 2.7282e-01 7.8187e-02 2.8048e-02 6.3028e-02 1.9949e-02 1.8678e-01
8.3780e-06 3.5783e+07 5.2306e-01 8.8984e-03 6.9438e-03 2.5158e-02 1.1477e-02 2.0439e-01
8.3881e-06 3.5740e+07 2.3004e+00 6.5049e-03 2.4303e-03 8.5693e-03 7.2976e-03 1.8305e-01
8.3982e-06 3.5697e+07 2.0217e+00 1.0973e-03 2.8911e-02 7.0687e-02 3.0531e-02 2.0632e-01
8.4083e-06 3.5654e+07 2.5604e-01 2.9852e-02 6.4454e-02 1.7978e-01 7.1398e-02 3.8256e-01
8.4184e-06 3.5612e+07 5.1028e-01 1.1456e-01 7.9023e-02 2.5512e-01 9.8182e-02 6.8252e-01
8.4285e-06 3.5569e+07 2.2134e+00 1.5942e-01 6.7118e-02 2.5278e-01 8.9709e-02 8.3188e-01
8.4386e-06 3.5526e+07 1.9325e+00 1.0250e-01 4.5449e-02 1.9042e-01 5.1781e-02 5.8509e-01
8.4487e-06 3.5484e+07 2.4035e-01 2.3447e-02 3.0015e-02 1.1462e-01 1.4087e-02 1.5112e-01
8.4588e-06 3.5441e+07 4.9850e-01 7.1203e-04 2.6915e-02 6.7835e-02 8.0896e-03 4.7249e-02
8.4689e-06 3.5399e+07 2.1321e+00 2.5942e-02 3.8914e-02 6.8463e-02 3.2673e-02 3.9744e-01
8.4791e-06 3.5357e+07 1.8489e+00 1.4165e-01 6.5646e-02 9.9319e-02 4.9712e-02 7.0607e-01
8.4892e-06 3.5315e+07 2.2568e-01 4.3994e-01 9.4742e-02 1.2148e-01 3.2499e-02 5.4896e-01
8.4993e-06 3.5273e+07 4.8764e-01 7.9675e-01 1.0477e-01 1.1102e-01 5.0028e-03 1.5794e-01
8.5094e-06 3.5231e+07 2.0560e+00 8.6156e-01 8.5978e-02 7.6866e-02 6.2395e-03 5.8261e-03
8.5195e-06 3.5189e+07 1.7705e+00 5.1679e-01 5.4061e-02 4.3494e-02 3.0203e-02 1.0892e-01
8.5296e-06 3.5147e+07 2.1194e-01 1.2189e-01 3.5422e-02 3.0636e-02 3.7788e-02 1.4382e-01
8.5397e-06 3.5106e+07 4.7764e-01 5.3064e-02 3.8895e-02 4.6093e-02 1.9705e-02 4.0207e-02
8.5498e-06 3.5064e+07 1.9847e+00 2.0052e-01 4.8084e-02 7.4310e-02 5.7619e-03 8.7602e-03
8.5599e-06 3.5023e+07 1.6969e+00 2.1177e-01 4.3091e-02 7.6175e-02 1.2331e-02 9.4923e-02
8.5700e-06 3.4982e+07 1.9907e-01 5.8700e-02 2.4111e-02 3.5038e-02 2.2700e-02 1.3810e-01
8.5801e-06 3.4940e+07 4.6843e-01 7.9011e-03 8.9637e-03 2.8081e-03 2.5045e-02 1.2626e-01
8.5902e-06 3.4899e+07 1.9179e+00 1.2337e-01 1.0326e-02 5.1844e-02 2.9488e-02 1.9374e-01
8.6003e-06 3.4858e+07 1.6277e+00 1.8273e-01 2.1729e-02 1.6591e-01 3.7690e-02 2.8892e-01
8.6104e-06 3.4817e+07 1.8699e-01 9.4873e-02 2.7299e-02 2.3258e-01 3.3633e-02 2.2516e-01
8.6205e-06 3.4777e+07 4.5996e-01 4.6416e-02 2.0399e-02 1.7852e-01 1.7232e-02 5.9590e-02
8.6306e-06 3.4736e+07 1.8552e+00 1.4851e-01 8.6724e-03 6.5335e-02 1.1380e-02 4.5345e-02
8.6408e-06 3.4695e+07 1.5626e+00 2.3800e-01 2.7518e-03 4.5871e-03 2.1831e-02 1.8779e-01
8.6509e-06 3.4655e+07 1.7564e-01 1.6269e-01 4.8892e-03 1.7564e-02 2.4933e-02 2.2310e-01
8.6610e-06 3.4614e+07 4.5219e-01 2.9740e-02 9.8374e-03 3.8310e-02 1.0244e-02 8.3385e-02
8.6711e-06 3.4574e+07 1.7963e+00 1.6581e-02 1.3042e-02 2.7054e-02 3.5577e-05 4.7329e-03
8.6812e-06 3.4534e+07 1.5012e+00 1.0603e-01 1.4092e-02 9.9904e-03 8.4229e-03 9.0958e-02
8.6913e-06 3.4493e+07 1.6499e-01 1.6084e-01 1.3103e-02 1.2658e-02 1.6081e-02 1.4570e-01
8.7014e-06 3.4453e+07 4.4507e-01 1.4155e-01 8.6911e-03 2.0295e-02 7.5117e-03 6.5665e-02
8.7115e-06 3.4413e+07 1.7410e+00 1.1301e-01 2.9190e-03 1.6007e-02 3.3475e-04 4.1803e-02
8.7216e-06 3.4374e+07 1.4434e+00 1.1304e-01 5.4405e-03 8.6885e-03 1.2022e-02 1.9461e-01
8.7317e-06 3.4334e+07 1.5497e-01 1.2809e-01 2.5982e-02 1.1501e-02 2.7244e-02 3.3015e-01
